cutomer_id,age,gender,location,subscription,average_freq_purchases
2599,64,Male,Nevada,No,Annually
2600,63,Male,Vermont,No,Monthly
2601,21,Male,New York,No,Fortnightly
2602,61,Male,Mississippi,No,Monthly
2603,65,Male,South Carolina,No,Quarterly
2604,69,Male,Washington,No,Annually
2605,47,Male,Colorado,No,Weekly
2606,41,Male,Nevada,No,Fortnightly
2607,68,Male,Nevada,No,Fortnightly
2608,41,Male,Oklahoma,No,Quarterly
2609,42,Male,Mississippi,No,Fortnightly
2610,66,Male,Arkansas,No,Fortnightly
2611,66,Male,West Virginia,No,Quarterly
2612,33,Male,Michigan,No,Fortnightly
2613,55,Male,Louisiana,No,Quarterly
2614,58,Male,South Dakota,No,Monthly
2615,18,Male,North Dakota,No,Fortnightly
2616,49,Male,Arizona,No,Quarterly
2617,61,Male,Georgia,No,Annually
2618,31,Male,Idaho,No,Annually
2619,70,Male,Louisiana,No,Monthly
2620,68,Male,Connecticut,No,Weekly
2621,27,Male,Ohio,No,Annually
2622,48,Male,Maine,No,Annually
2623,63,Male,New Hampshire,No,Annually
2624,49,Male,Massachusetts,No,Annually
2625,19,Male,South Dakota,No,Annually
2626,30,Male,Colorado,No,Weekly
2627,50,Male,Rhode Island,No,Quarterly
2628,66,Male,Missouri,No,Quarterly
2629,25,Male,Wyoming,No,Fortnightly
2630,61,Male,New Hampshire,No,Annually
2631,29,Male,Maine,No,Quarterly
2632,53,Male,Connecticut,No,Weekly
2633,24,Male,Alaska,No,Annually
2634,51,Male,Alaska,No,Fortnightly
2635,26,Male,North Carolina,No,Quarterly
2636,59,Male,Colorado,No,Fortnightly
2637,41,Male,Utah,No,Annually
2638,20,Male,Alabama,No,Annually
2639,22,Male,Hawaii,No,Annually
2640,18,Male,New Hampshire,No,Quarterly
2641,30,Male,Indiana,No,Fortnightly
2642,25,Male,Vermont,No,Quarterly
2643,39,Male,Iowa,No,Annually
2644,49,Male,Maryland,No,Monthly
2645,25,Male,New Mexico,No,Quarterly
2646,23,Male,Louisiana,No,Fortnightly
2647,33,Male,New Mexico,No,Quarterly
2648,60,Male,South Carolina,No,Annually
2649,51,Male,Illinois,No,Fortnightly
2650,23,Male,Minnesota,No,Fortnightly
2651,20,Male,Oregon,No,Quarterly
2652,51,Male,Tennessee,No,Quarterly
2653,23,Female,Maryland,No,Monthly
2654,67,Female,Wisconsin,No,Quarterly
2655,23,Female,Idaho,No,Annually
2656,26,Female,Wyoming,No,Fortnightly
2657,52,Female,Indiana,No,Fortnightly
2658,52,Female,Texas,No,Fortnightly
2659,52,Female,Ohio,No,Monthly
2660,35,Female,Kansas,No,Fortnightly
2661,24,Female,South Carolina,No,Annually
2662,43,Female,Michigan,No,Annually
2663,25,Female,Nebraska,No,Fortnightly
2664,46,Female,Wisconsin,No,Annually
2665,22,Female,Illinois,No,Weekly
2666,70,Female,Louisiana,No,Weekly
2667,49,Female,Ohio,No,Fortnightly
2668,48,Female,Maryland,No,Fortnightly
2669,59,Female,Texas,No,Quarterly
2670,39,Female,Illinois,No,Weekly
2671,30,Female,Pennsylvania,No,Fortnightly
2672,37,Female,Alabama,No,Quarterly
2673,56,Female,West Virginia,No,Annually
2674,67,Female,Nevada,No,Monthly
2675,40,Female,Florida,No,Quarterly
2676,24,Female,Virginia,No,Fortnightly
2677,43,Female,Kentucky,No,Fortnightly
2678,45,Female,Connecticut,No,Quarterly
2679,33,Female,Montana,No,Fortnightly
2680,53,Female,Montana,No,Quarterly
2681,44,Female,Nebraska,No,Annually
2682,23,Female,Massachusetts,No,Monthly
2683,59,Female,North Carolina,No,Quarterly
2684,68,Female,Montana,No,Fortnightly
2685,46,Female,Washington,No,Fortnightly
2686,56,Female,Virginia,No,Quarterly
2687,40,Female,Georgia,No,Fortnightly
2688,61,Female,Delaware,No,Fortnightly
2689,53,Female,West Virginia,No,Quarterly
2690,29,Female,Wyoming,No,Quarterly
2691,44,Female,New Mexico,No,Weekly
2692,43,Female,Nebraska,No,Monthly
2693,40,Female,Washington,No,Quarterly
2694,55,Female,Hawaii,No,Quarterly
2695,66,Female,Louisiana,No,Quarterly
2696,50,Female,Tennessee,No,Fortnightly
2697,57,Female,South Dakota,No,Monthly
2698,42,Female,Delaware,No,Quarterly
2699,55,Female,Virginia,No,Quarterly
2700,25,Female,Utah,No,Annually
2701,22,Female,California,No,Weekly
2702,49,Female,Idaho,No,Fortnightly
2703,70,Female,Texas,No,Fortnightly
2704,56,Female,Tennessee,No,Weekly
2705,52,Female,Tennessee,No,Weekly
2706,65,Female,Washington,No,Fortnightly
2707,24,Female,Alabama,No,Quarterly
2708,32,Female,Nebraska,No,Weekly
2709,57,Female,Alabama,No,Weekly
2710,35,Female,Illinois,No,Fortnightly
2711,69,Female,Wisconsin,No,Fortnightly
2712,30,Female,Nebraska,No,Monthly
2713,37,Female,North Dakota,No,Quarterly
2714,19,Female,Mississippi,No,Annually
2715,53,Female,Iowa,No,Fortnightly
2716,25,Female,Mississippi,No,Fortnightly
2717,47,Female,Colorado,No,Weekly
2718,18,Female,Nebraska,No,Quarterly
2719,22,Female,Virginia,No,Fortnightly
2720,69,Female,Louisiana,No,Monthly
2721,55,Female,Maryland,No,Quarterly
2722,19,Female,Minnesota,No,Fortnightly
2723,23,Female,Maine,No,Fortnightly
2724,54,Female,Texas,No,Quarterly
2725,52,Female,Missouri,No,Fortnightly
2726,64,Female,Mississippi,No,Annually
2727,33,Female,Michigan,No,Fortnightly
2728,40,Female,Colorado,No,Fortnightly
2729,26,Female,Florida,No,Weekly
2730,31,Female,Montana,No,Monthly
2731,23,Female,Wisconsin,No,Annually
2732,52,Female,Wisconsin,No,Quarterly
2733,21,Female,Delaware,No,Quarterly
2734,31,Female,North Carolina,No,Annually
2735,63,Female,New York,No,Fortnightly
2736,46,Female,California,No,Fortnightly
2737,44,Female,Montana,No,Annually
2738,57,Female,North Carolina,No,Quarterly
2739,50,Female,Ohio,No,Quarterly
2740,33,Female,Alaska,No,Quarterly
2741,19,Female,Pennsylvania,No,Fortnightly
2742,68,Female,Maine,No,Monthly
2743,27,Female,Texas,No,Annually
2744,61,Female,New Jersey,No,Quarterly
2745,38,Female,Wyoming,No,Monthly
2746,28,Female,Michigan,No,Fortnightly
2747,39,Female,Ohio,No,Quarterly
2748,18,Female,West Virginia,No,Quarterly
2749,24,Female,Virginia,No,Annually
2750,64,Female,Vermont,No,Annually
2751,51,Female,Alaska,No,Quarterly
2752,27,Female,Minnesota,No,Monthly
2753,48,Female,Colorado,No,Fortnightly
2754,69,Female,Rhode Island,No,Quarterly
2755,59,Female,New Jersey,No,Fortnightly
2756,59,Female,Nevada,No,Annually
2757,42,Female,Minnesota,No,Monthly
2758,39,Female,Delaware,No,Monthly
2759,32,Female,Illinois,No,Fortnightly
2760,68,Female,Washington,No,Quarterly
2761,41,Female,Alaska,No,Fortnightly
2762,31,Female,Michigan,No,Quarterly
2763,58,Female,Georgia,No,Quarterly
2764,28,Female,West Virginia,No,Quarterly
2765,63,Female,Arizona,No,Weekly
2766,64,Female,Colorado,No,Quarterly
2767,66,Female,Tennessee,No,Monthly
2768,31,Female,Iowa,No,Monthly
2769,55,Female,Kansas,No,Fortnightly
2770,32,Female,Oklahoma,No,Weekly
2771,50,Female,Nebraska,No,Quarterly
2772,58,Female,Maryland,No,Fortnightly
2773,18,Female,Pennsylvania,No,Quarterly
2774,39,Female,Arizona,No,Quarterly
2775,56,Female,Oklahoma,No,Quarterly
2776,37,Female,Montana,No,Weekly
2777,46,Female,Wyoming,No,Annually
2778,52,Female,Idaho,No,Quarterly
2779,70,Female,Pennsylvania,No,Fortnightly
2780,61,Female,Montana,No,Fortnightly
2781,33,Female,Ohio,No,Fortnightly
2782,65,Female,Mississippi,No,Weekly
2783,41,Female,Idaho,No,Annually
2784,19,Female,Virginia,No,Quarterly
2785,33,Female,Idaho,No,Quarterly
2786,53,Female,Louisiana,No,Monthly
2787,54,Female,Colorado,No,Quarterly
2788,36,Female,West Virginia,No,Fortnightly
2789,56,Female,Rhode Island,No,Annually
2790,28,Female,North Carolina,No,Fortnightly
2791,34,Female,Maine,No,Annually
2792,43,Female,Iowa,No,Fortnightly
2793,54,Female,Kentucky,No,Weekly
2794,37,Female,Massachusetts,No,Fortnightly
2795,33,Female,New York,No,Fortnightly
2796,33,Female,Nebraska,No,Annually
2797,55,Female,Oklahoma,No,Annually
2798,63,Female,Oklahoma,No,Quarterly
2799,52,Female,Rhode Island,No,Weekly
2800,23,Female,Maine,No,Quarterly
2801,70,Female,Arkansas,No,Fortnightly
2802,64,Female,New Mexico,No,Annually
2803,22,Female,Hawaii,No,Fortnightly
2804,46,Female,Idaho,No,Monthly
2805,65,Female,South Carolina,No,Quarterly
2806,18,Female,Nevada,No,Quarterly
2807,45,Female,South Carolina,No,Annually
2808,56,Female,Maryland,No,Fortnightly
2809,49,Female,Tennessee,No,Quarterly
2810,66,Female,Arkansas,No,Quarterly
2811,27,Female,Arizona,No,Fortnightly
2812,69,Female,Ohio,No,Quarterly
2813,66,Female,North Dakota,No,Quarterly
2814,45,Female,Vermont,No,Quarterly
2815,31,Female,Minnesota,No,Monthly
2816,33,Female,Idaho,No,Quarterly
2817,43,Female,Maryland,No,Weekly
2818,25,Female,South Carolina,No,Weekly
2819,46,Female,California,No,Annually
2820,67,Female,Georgia,No,Monthly
2821,26,Female,Vermont,No,Fortnightly
2822,35,Female,Georgia,No,Monthly
2823,61,Female,New Jersey,No,Quarterly
2824,26,Female,Utah,No,Fortnightly
2825,39,Female,Utah,No,Quarterly
2826,69,Female,North Carolina,No,Annually
2827,32,Female,Florida,No,Annually
2828,20,Female,Wisconsin,No,Fortnightly
2829,25,Female,Tennessee,No,Quarterly
2830,56,Female,Arizona,No,Weekly
2831,63,Female,Oregon,No,Quarterly
2832,34,Female,Virginia,No,Weekly
2833,29,Female,Maryland,No,Quarterly
2834,43,Female,Arkansas,No,Monthly
2835,39,Female,Texas,No,Weekly
2836,33,Female,Vermont,No,Annually
2837,51,Female,Wyoming,No,Fortnightly
2838,65,Female,Alabama,No,Weekly
2839,51,Female,Maine,No,Weekly
2840,70,Female,South Dakota,No,Monthly
2841,40,Female,West Virginia,No,Annually
2842,19,Female,Ohio,No,Weekly
2843,28,Female,Arizona,No,Quarterly
2844,51,Female,Ohio,No,Weekly
2845,32,Female,New Mexico,No,Annually
2846,26,Female,South Dakota,No,Quarterly
2847,50,Female,Oklahoma,No,Fortnightly
2848,68,Female,Connecticut,No,Quarterly
2849,33,Female,Wisconsin,No,Quarterly
2850,56,Female,New Hampshire,No,Fortnightly
2851,57,Female,Nebraska,No,Annually
2852,58,Female,Nevada,No,Monthly
2853,40,Female,New York,No,Weekly
2854,37,Female,Pennsylvania,No,Weekly
2855,36,Female,Delaware,No,Monthly
2856,29,Female,Mississippi,No,Quarterly
2857,65,Female,Iowa,No,Monthly
2858,44,Female,Utah,No,Monthly
2859,34,Female,Maryland,No,Monthly
2860,31,Female,Utah,No,Annually
2861,28,Female,Rhode Island,No,Weekly
2862,66,Female,Maryland,No,Monthly
2863,68,Female,Hawaii,No,Quarterly
2864,37,Female,Connecticut,No,Monthly
2865,58,Female,Illinois,No,Weekly
2866,28,Female,California,No,Fortnightly
2867,54,Female,Connecticut,No,Annually
2868,21,Female,Colorado,No,Fortnightly
2869,45,Female,Colorado,No,Quarterly
2870,57,Female,Georgia,No,Weekly
2871,47,Female,North Dakota,No,Quarterly
2872,46,Female,Idaho,No,Fortnightly
2873,63,Female,Connecticut,No,Annually
2874,44,Female,Montana,No,Monthly
2875,36,Female,Colorado,No,Annually
2876,24,Female,Kentucky,No,Weekly
2877,65,Female,New Mexico,No,Fortnightly
2878,32,Female,New Jersey,No,Monthly
2879,63,Female,California,No,Annually
2880,62,Female,North Dakota,No,Annually
2881,19,Female,Florida,No,Quarterly
2882,38,Female,Texas,No,Annually
2883,59,Female,Oklahoma,No,Fortnightly
2884,22,Female,Rhode Island,No,Weekly
2885,55,Female,Arkansas,No,Quarterly
2886,29,Female,Nevada,No,Fortnightly
2887,42,Female,Utah,No,Weekly
2888,23,Female,Kentucky,No,Fortnightly
2889,70,Female,Wisconsin,No,Quarterly
2890,64,Female,Minnesota,No,Annually
2891,39,Female,North Dakota,No,Monthly
2892,47,Female,Ohio,No,Monthly
2893,22,Female,Nevada,No,Monthly
2894,69,Female,Kentucky,No,Quarterly
2895,35,Female,Kentucky,No,Annually
2896,56,Female,Montana,No,Monthly
2897,30,Female,Delaware,No,Quarterly
2898,43,Female,Montana,No,Fortnightly
2899,23,Female,New Jersey,No,Annually
2900,50,Female,Nebraska,No,Fortnightly
2901,41,Female,Maryland,No,Fortnightly
2902,41,Female,Alabama,No,Quarterly
2903,27,Female,North Carolina,No,Fortnightly
2904,38,Female,Delaware,No,Quarterly
2905,41,Female,Iowa,No,Monthly
2906,58,Female,New York,No,Fortnightly
2907,58,Female,Virginia,No,Annually
2908,19,Female,Maryland,No,Fortnightly
2909,43,Female,Texas,No,Quarterly
2910,27,Female,Louisiana,No,Quarterly
2911,32,Female,Mississippi,No,Monthly
2912,28,Female,Ohio,No,Quarterly
2913,48,Female,Oregon,No,Fortnightly
2914,43,Female,Wyoming,No,Quarterly
2915,45,Female,Pennsylvania,No,Fortnightly
2916,26,Female,Oregon,No,Fortnightly
2917,62,Female,Oklahoma,No,Fortnightly
2918,58,Female,Colorado,No,Annually
2919,19,Female,New York,No,Weekly
2920,64,Female,Minnesota,No,Monthly
2921,33,Female,Texas,No,Fortnightly
2922,20,Female,Wisconsin,No,Fortnightly
2923,45,Female,Kentucky,No,Quarterly
2924,28,Female,Pennsylvania,No,Quarterly
2925,47,Female,Rhode Island,No,Quarterly
2926,54,Female,Illinois,No,Quarterly
2927,64,Female,Maryland,No,Weekly
2928,45,Female,Missouri,No,Fortnightly
2929,40,Female,Alabama,No,Weekly
2930,31,Female,Maine,No,Fortnightly
2931,38,Female,Mississippi,No,Monthly
2932,36,Female,Alabama,No,Fortnightly
2933,65,Female,Alaska,No,Quarterly
2934,27,Female,Illinois,No,Monthly
2935,38,Female,Idaho,No,Quarterly
2936,58,Female,North Carolina,No,Weekly
2937,31,Female,Washington,No,Weekly
2938,28,Female,West Virginia,No,Weekly
2939,28,Female,Maine,No,Monthly
2940,32,Female,Kentucky,No,Weekly
2941,61,Female,Massachusetts,No,Monthly
2942,38,Female,Pennsylvania,No,Monthly
2943,54,Female,Hawaii,No,Weekly
2944,29,Female,Virginia,No,Monthly
2945,50,Female,New York,No,Quarterly
2946,32,Female,Delaware,No,Quarterly
2947,38,Female,Hawaii,No,Quarterly
2948,52,Female,Nebraska,No,Annually
2949,61,Female,Vermont,No,Fortnightly
2950,25,Female,Iowa,No,Annually
2951,22,Female,Iowa,No,Quarterly
2952,47,Female,Arkansas,No,Weekly
2953,50,Female,Alabama,No,Monthly
2954,45,Female,Maryland,No,Annually
2955,33,Female,South Dakota,No,Annually
2956,42,Female,Vermont,No,Annually
2957,52,Female,Montana,No,Monthly
2958,69,Female,South Dakota,No,Annually
2959,55,Female,Ohio,No,Monthly
2960,38,Female,Texas,No,Quarterly
2961,57,Female,Indiana,No,Weekly
2962,33,Female,New Hampshire,No,Fortnightly
2963,57,Female,California,No,Quarterly
2964,52,Female,Maine,No,Weekly
2965,44,Female,Ohio,No,Fortnightly
2966,48,Female,Delaware,No,Fortnightly
2967,52,Female,Oklahoma,No,Quarterly
2968,34,Female,Indiana,No,Annually
2969,26,Female,South Carolina,No,Quarterly
2970,36,Female,Vermont,No,Quarterly
2971,24,Female,Kansas,No,Fortnightly
2972,30,Female,Utah,No,Quarterly
2973,31,Female,New York,No,Quarterly
2974,25,Female,Indiana,No,Fortnightly
2975,57,Female,Tennessee,No,Weekly
2976,61,Female,Georgia,No,Quarterly
2977,30,Female,Nebraska,No,Fortnightly
2978,38,Female,Washington,No,Annually
2979,53,Female,Idaho,No,Fortnightly
2980,31,Female,Louisiana,No,Weekly
2981,70,Female,New Jersey,No,Monthly
2982,21,Female,Delaware,No,Annually
2983,33,Female,Wisconsin,No,Weekly
2984,60,Female,West Virginia,No,Quarterly
2985,45,Female,Texas,No,Fortnightly
2986,46,Female,Hawaii,No,Fortnightly
2987,62,Female,Arizona,No,Monthly
2988,63,Female,Louisiana,No,Monthly
2989,69,Female,Nevada,No,Monthly
2990,46,Female,Rhode Island,No,Weekly
2991,69,Female,Illinois,No,Monthly
2992,66,Female,Utah,No,Fortnightly
2993,41,Female,North Dakota,No,Weekly
2994,32,Female,Kansas,No,Fortnightly
2995,69,Female,Nevada,No,Quarterly
2996,29,Female,Virginia,No,Fortnightly
2997,70,Female,Utah,No,Quarterly
2998,41,Female,Idaho,No,Quarterly
2999,31,Female,Alaska,No,Quarterly
3000,31,Female,New Hampshire,No,Monthly
3001,57,Female,Ohio,No,Weekly
3002,29,Female,Montana,No,Quarterly
3003,70,Female,Louisiana,No,Quarterly
3004,51,Female,Oregon,No,Quarterly
3005,45,Female,Arizona,No,Fortnightly
3006,18,Female,Alaska,No,Weekly
3007,37,Female,Utah,No,Fortnightly
3008,23,Female,New York,No,Weekly
3009,39,Female,New Mexico,No,Weekly
3010,62,Female,Louisiana,No,Fortnightly
3011,70,Female,Ohio,No,Annually
3012,20,Female,Nevada,No,Quarterly
3013,42,Female,Idaho,No,Annually
3014,41,Female,Arizona,No,Monthly
3015,24,Female,Utah,No,Quarterly
3016,37,Female,Wyoming,No,Fortnightly
3017,30,Female,Indiana,No,Quarterly
3018,58,Female,Wisconsin,No,Fortnightly
3019,43,Female,Texas,No,Fortnightly
3020,19,Female,Utah,No,Annually
3021,23,Female,Arkansas,No,Quarterly
3022,65,Female,Pennsylvania,No,Quarterly
3023,58,Female,Georgia,No,Weekly
3024,50,Female,Indiana,No,Quarterly
3025,67,Female,Idaho,No,Quarterly
3026,40,Female,Montana,No,Monthly
3027,55,Female,Tennessee,No,Annually
3028,52,Female,West Virginia,No,Quarterly
3029,62,Female,California,No,Quarterly
3030,64,Female,Georgia,No,Quarterly
3031,43,Female,Maryland,No,Weekly
3032,61,Female,Idaho,No,Monthly
3033,26,Female,California,No,Quarterly
3034,22,Female,Alabama,No,Weekly
3035,51,Female,Utah,No,Quarterly
3036,69,Female,Kentucky,No,Fortnightly
3037,50,Female,Vermont,No,Fortnightly
3038,51,Female,Iowa,No,Annually
3039,56,Female,Georgia,No,Annually
3040,59,Female,Alabama,No,Fortnightly
3041,18,Female,Nebraska,No,Fortnightly
3042,48,Female,Rhode Island,No,Monthly
3043,53,Female,South Dakota,No,Quarterly
3044,45,Female,Illinois,No,Monthly
3045,21,Female,North Carolina,No,Quarterly
3046,42,Female,Florida,No,Fortnightly
3047,60,Female,Pennsylvania,No,Quarterly
3048,21,Female,Vermont,No,Fortnightly
3049,69,Female,Colorado,No,Fortnightly
3050,40,Female,Utah,No,Fortnightly
3051,31,Female,Kentucky,No,Quarterly
3052,44,Female,Wyoming,No,Quarterly
3053,48,Female,Maine,No,Fortnightly
3054,32,Female,Maine,No,Monthly
3055,42,Female,New Hampshire,No,Monthly
3056,27,Female,Kansas,No,Fortnightly
3057,69,Female,New Jersey,No,Fortnightly
3058,67,Female,North Carolina,No,Weekly
3059,41,Female,West Virginia,No,Fortnightly
3060,46,Female,Kentucky,No,Quarterly
3061,47,Female,California,No,Monthly
3062,33,Female,South Dakota,No,Quarterly
3063,51,Female,California,No,Monthly
3064,26,Female,Connecticut,No,Fortnightly
3065,22,Female,Idaho,No,Quarterly
3066,49,Female,North Dakota,No,Fortnightly
3067,58,Female,Michigan,No,Quarterly
3068,70,Female,Missouri,No,Weekly
3069,32,Female,California,No,Weekly
3070,62,Female,Delaware,No,Quarterly
3071,52,Female,Alabama,No,Fortnightly
3072,23,Female,New Hampshire,No,Monthly
3073,26,Female,New York,No,Quarterly
3074,58,Female,Oregon,No,Fortnightly
3075,26,Female,Massachusetts,No,Fortnightly
3076,54,Female,Utah,No,Quarterly
3077,66,Female,New Hampshire,No,Fortnightly
3078,60,Female,Illinois,No,Fortnightly
3079,32,Female,Alaska,No,Fortnightly
3080,48,Female,Wyoming,No,Annually
3081,69,Female,Colorado,No,Fortnightly
3082,64,Female,Vermont,No,Weekly
3083,56,Female,Utah,No,Annually
3084,22,Female,Illinois,No,Quarterly
3085,46,Female,Idaho,No,Monthly
3086,24,Female,Nevada,No,Quarterly
3087,47,Female,Utah,No,Quarterly
3088,62,Female,North Carolina,No,Monthly
3089,34,Female,Arkansas,No,Quarterly
3090,50,Female,North Carolina,No,Fortnightly
3091,29,Female,Texas,No,Quarterly
3092,68,Female,Nevada,No,Annually
3093,52,Female,Utah,No,Fortnightly
3094,29,Female,Pennsylvania,No,Quarterly
3095,22,Female,Georgia,No,Weekly
3096,62,Female,Minnesota,No,Fortnightly
3097,69,Female,Kansas,No,Monthly
3098,48,Female,Delaware,No,Quarterly
3099,66,Female,New Mexico,No,Quarterly
3100,42,Female,Michigan,No,Fortnightly
3101,50,Female,Vermont,No,Weekly
3102,32,Female,Idaho,No,Fortnightly
3103,51,Female,South Dakota,No,Fortnightly
3104,27,Female,Illinois,No,Weekly
3105,43,Female,Georgia,No,Fortnightly
3106,48,Female,Oregon,No,Monthly
3107,62,Female,Alabama,No,Annually
3108,65,Female,Hawaii,No,Fortnightly
3109,50,Female,Oregon,No,Monthly
3110,60,Female,Illinois,No,Fortnightly
3111,19,Female,Texas,No,Fortnightly
3112,21,Female,Kansas,No,Quarterly
3113,19,Female,Texas,No,Annually
3114,46,Female,Nebraska,No,Weekly
3115,21,Female,Arkansas,No,Fortnightly
3116,26,Female,South Dakota,No,Fortnightly
3117,50,Female,Montana,No,Weekly
3118,43,Female,Florida,No,Fortnightly
3119,61,Female,Virginia,No,Quarterly
3120,63,Female,Louisiana,No,Quarterly
3121,46,Female,Louisiana,No,Fortnightly
3122,63,Female,Louisiana,No,Weekly
3123,23,Female,Georgia,No,Fortnightly
3124,57,Female,Iowa,No,Fortnightly
3125,57,Female,California,No,Quarterly
3126,33,Female,Oregon,No,Quarterly
3127,57,Female,Maine,No,Fortnightly
3128,55,Female,Louisiana,No,Quarterly
3129,65,Female,Arkansas,No,Annually
3130,60,Female,Maryland,No,Quarterly
3131,52,Female,Vermont,No,Quarterly
3132,34,Female,North Dakota,No,Quarterly
3133,33,Female,Michigan,No,Quarterly
3134,58,Female,Arkansas,No,Fortnightly
3135,35,Female,Kentucky,No,Weekly
3136,68,Female,Indiana,No,Fortnightly
3137,58,Female,Minnesota,No,Fortnightly
3138,34,Female,Louisiana,No,Monthly
3139,47,Female,Kentucky,No,Quarterly
3140,35,Female,Georgia,No,Weekly
3141,34,Female,Alaska,No,Weekly
3142,36,Female,Mississippi,No,Fortnightly
3143,23,Female,Kansas,No,Quarterly
3144,68,Female,Arizona,No,Quarterly
3145,23,Female,Maine,No,Quarterly
3146,57,Female,Texas,No,Fortnightly
3147,21,Female,Virginia,No,Annually
3148,45,Female,North Dakota,No,Weekly
3149,37,Female,West Virginia,No,Weekly
3150,18,Female,North Carolina,No,Annually
3151,55,Female,Georgia,No,Fortnightly
3152,52,Female,New Mexico,No,Quarterly
3153,49,Female,North Carolina,No,Monthly
3154,56,Female,Alabama,No,Fortnightly
3155,27,Female,Connecticut,No,Quarterly
3156,22,Female,Montana,No,Annually
3157,18,Female,Montana,No,Monthly
3158,21,Female,Maine,No,Fortnightly
3159,30,Female,Mississippi,No,Monthly
3160,62,Female,Louisiana,No,Quarterly
3161,28,Female,Nebraska,No,Fortnightly
3162,66,Female,Massachusetts,No,Monthly
3163,66,Female,Wisconsin,No,Quarterly
3164,49,Female,Nebraska,No,Monthly
3165,40,Female,Arizona,No,Annually
3166,49,Female,Hawaii,No,Quarterly
3167,19,Female,Georgia,No,Fortnightly
3168,24,Female,Oregon,No,Fortnightly
3169,31,Female,Montana,No,Fortnightly
3170,35,Female,Georgia,No,Weekly
3171,65,Female,Rhode Island,No,Fortnightly
3172,68,Female,Tennessee,No,Fortnightly
3173,57,Female,Missouri,No,Fortnightly
3174,69,Female,Washington,No,Fortnightly
3175,45,Female,Oklahoma,No,Monthly
3176,35,Female,Connecticut,No,Quarterly
3177,36,Female,Arkansas,No,Monthly
3178,55,Female,Missouri,No,Monthly
3179,66,Female,Washington,No,Annually
3180,57,Female,Idaho,No,Fortnightly
3181,18,Female,Montana,No,Weekly
3182,31,Female,Montana,No,Quarterly
3183,50,Female,Georgia,No,Annually
3184,50,Female,Mississippi,No,Quarterly
3185,61,Female,Hawaii,No,Quarterly
3186,52,Female,Ohio,No,Annually
3187,38,Female,Virginia,No,Annually
3188,67,Female,Texas,No,Weekly
3189,42,Female,Vermont,No,Monthly
3190,25,Female,Kansas,No,Fortnightly
3191,41,Female,California,No,Fortnightly
3192,62,Female,Mississippi,No,Quarterly
3193,19,Female,Iowa,No,Fortnightly
3194,63,Female,Virginia,No,Fortnightly
3195,43,Female,Maryland,No,Fortnightly
3196,68,Female,Missouri,No,Quarterly
3197,24,Female,Wisconsin,No,Fortnightly
3198,27,Female,Maine,No,Quarterly
3199,61,Female,Pennsylvania,No,Weekly
3200,59,Female,Maine,No,Monthly
3201,67,Female,Missouri,No,Monthly
3202,46,Female,Vermont,No,Monthly
3203,65,Female,Wisconsin,No,Annually
3204,63,Female,New Jersey,No,Annually
3205,57,Female,New Mexico,No,Fortnightly
3206,40,Female,Colorado,No,Quarterly
3207,36,Female,California,No,Monthly
3208,67,Female,Arizona,No,Annually
3209,61,Female,Indiana,No,Weekly
3210,64,Female,Arkansas,No,Annually
3211,30,Female,Nevada,No,Fortnightly
3212,53,Female,Rhode Island,No,Monthly
3213,27,Female,Wyoming,No,Weekly
3214,27,Female,Texas,No,Monthly
3215,53,Female,Washington,No,Annually
3216,34,Female,Rhode Island,No,Quarterly
3217,39,Female,Illinois,No,Weekly
3218,44,Female,Oregon,No,Weekly
3219,37,Female,Florida,No,Monthly
3220,57,Female,Kansas,No,Weekly
3221,38,Female,North Dakota,No,Monthly
3222,21,Female,New Hampshire,No,Annually
3223,45,Female,Texas,No,Quarterly
3224,68,Female,Montana,No,Fortnightly
3225,37,Female,Delaware,No,Monthly
3226,53,Female,New Hampshire,No,Weekly
3227,57,Female,Minnesota,No,Fortnightly
3228,28,Female,Alaska,No,Quarterly
3229,37,Female,Connecticut,No,Annually
3230,54,Female,Connecticut,No,Monthly
3231,49,Female,Kansas,No,Annually
3232,62,Female,Nevada,No,Annually
3233,45,Female,Massachusetts,No,Monthly
3234,45,Female,Indiana,No,Fortnightly
3235,49,Female,Washington,No,Quarterly
3236,27,Female,Kansas,No,Monthly
3237,63,Female,South Carolina,No,Monthly
3238,61,Female,Vermont,No,Weekly
3239,25,Female,Wyoming,No,Quarterly
3240,33,Female,Colorado,No,Monthly
3241,56,Female,West Virginia,No,Monthly
3242,50,Female,Connecticut,No,Quarterly
3243,45,Female,Oregon,No,Weekly
3244,45,Female,Idaho,No,Quarterly
3245,65,Female,Arkansas,No,Annually
3246,63,Female,Kansas,No,Weekly
3247,70,Female,Michigan,No,Monthly
3248,53,Female,Arkansas,No,Fortnightly
3249,22,Female,Pennsylvania,No,Quarterly
3250,26,Female,Virginia,No,Quarterly
3251,23,Female,Minnesota,No,Weekly
3252,25,Female,Nevada,No,Quarterly
3253,69,Female,Montana,No,Fortnightly
3254,36,Female,Nebraska,No,Fortnightly
3255,21,Female,Indiana,No,Quarterly
3256,57,Female,New Jersey,No,Monthly
3257,60,Female,Wisconsin,No,Quarterly
3258,44,Female,Minnesota,No,Quarterly
3259,31,Female,New Jersey,No,Fortnightly
3260,57,Female,Oklahoma,No,Quarterly
3261,39,Female,Wisconsin,No,Annually
3262,48,Female,Rhode Island,No,Weekly
3263,42,Female,Indiana,No,Quarterly
